artifact,task,condition,injection_relation,dose,detector,detector_family,expected_lattice_detector,n_queries,n_clean_scanned,clean_background_hit_rate,injection_recall,incremental_hit_rate,mean_injection_match_score,changed_queries,changed_only_recall,decoy_false_positive_proxy,decoy_changed_false_positive_proxy,net_recall_over_decoy,net_changed_recall_over_decoy
phase0_tf_confirm_top_len158_extra,clintox_fda,stereo_20x,stereo,20,ecfp90,ecfp_similarity,stereo,64,5000,0.0,1.0,1.0,1.0,34,1.0,0.0,0.0,1.0,1.0
phase0_tf_confirm_top_len158_extra,clintox_fda,stereo_20x,stereo,20,parent,semantic_lattice,stereo,64,5000,0.015625,0.46875,0.453125,9.375,34,0.0,0.0,0.0,0.46875,0.0
phase0_tf_confirm_top_len158_extra,clintox_fda,stereo_20x,stereo,20,raw,exact_identity,stereo,64,5000,0.0,0.03125,0.03125,0.625,34,0.0,0.0,0.0,0.03125,0.0
phase0_tf_confirm_top_len158_extra,clintox_fda,stereo_20x,stereo,20,scaffold,scaffold,stereo,64,5000,0.3125,1.0,0.6875,20.0,34,1.0,0.0,0.0,1.0,1.0
phase0_tf_confirm_top_len158_extra,clintox_fda,stereo_20x,stereo,20,stereo,semantic_lattice,stereo,64,5000,0.0,1.0,1.0,20.0,34,1.0,0.0,0.0,1.0,1.0
phase0_tf_confirm_top_len158_extra,clintox_fda,stereo_20x,stereo,20,tautomer,semantic_lattice,stereo,64,5000,0.0,0.5,0.5,10.0,34,0.058823529411764705,0.0,0.0,0.5,0.058823529411764705
phase0_tf_confirm_top_len158_extra,clintox_tox,stereo_20x,stereo,20,canonical,exact_identity,stereo,64,5000,0.0,0.46875,0.46875,9.375,34,0.0,0.0,0.0,0.46875,0.0
phase0_tf_confirm_top_len158_extra,clintox_tox,stereo_20x,stereo,20,ecfp70,ecfp_similarity,stereo,64,5000,0.046875,1.0,0.953125,1.0,34,1.0,0.0,0.0,1.0,1.0
phase0_tf_confirm_top_len158_extra,clintox_tox,stereo_20x,stereo,20,ecfp80,ecfp_similarity,stereo,64,5000,0.046875,1.0,0.953125,1.0,34,1.0,0.0,0.0,1.0,1.0
phase0_tf_confirm_top_len158_extra,clintox_tox,stereo_20x,stereo,20,ecfp90,ecfp_similarity,stereo,64,5000,0.0,1.0,1.0,1.0,34,1.0,0.0,0.0,1.0,1.0
phase0_tf_confirm_top_len158_extra,clintox_tox,stereo_20x,stereo,20,parent,semantic_lattice,stereo,64,5000,0.015625,0.46875,0.453125,9.375,34,0.0,0.0,0.0,0.46875,0.0
phase0_tf_confirm_top_len158_extra,clintox_tox,stereo_20x,stereo,20,raw,exact_identity,stereo,64,5000,0.0,0.03125,0.03125,0.625,34,0.0,0.0,0.0,0.03125,0.0
phase0_tf_confirm_top_len158_extra,clintox_tox,stereo_20x,stereo,20,scaffold,scaffold,stereo,64,5000,0.3125,1.0,0.6875,20.0,34,1.0,0.0,0.0,1.0,1.0
phase0_tf_confirm_top_len158_extra,clintox_tox,stereo_20x,stereo,20,stereo,semantic_lattice,stereo,64,5000,0.0,1.0,1.0,20.0,34,1.0,0.0,0.0,1.0,1.0
phase0_tf_confirm_top_len158_extra,clintox_tox,stereo_20x,stereo,20,tautomer,semantic_lattice,stereo,64,5000,0.0,0.5,0.5,10.0,34,0.058823529411764705,0.0,0.0,0.5,0.058823529411764705
phase0_tf_confirm_top_len158_extra,hiv,stereo_20x,stereo,20,canonical,exact_identity,stereo,64,5000,0.0,1.0,1.0,20.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,hiv,stereo_20x,stereo,20,ecfp70,ecfp_similarity,stereo,64,5000,0.015625,1.0,0.984375,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,hiv,stereo_20x,stereo,20,ecfp80,ecfp_similarity,stereo,64,5000,0.015625,1.0,0.984375,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,hiv,stereo_20x,stereo,20,ecfp90,ecfp_similarity,stereo,64,5000,0.0,1.0,1.0,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,hiv,stereo_20x,stereo,20,parent,semantic_lattice,stereo,64,5000,0.0,1.0,1.0,20.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,hiv,stereo_20x,stereo,20,raw,exact_identity,stereo,64,5000,0.0,0.96875,0.96875,19.375,0,,0.0,0.0,0.96875,
phase0_tf_confirm_top_len158_extra,hiv,stereo_20x,stereo,20,scaffold,scaffold,stereo,64,5000,0.3125,1.0,0.6875,20.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,hiv,stereo_20x,stereo,20,stereo,semantic_lattice,stereo,64,5000,0.0,1.0,1.0,20.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,hiv,stereo_20x,stereo,20,tautomer,semantic_lattice,stereo,64,5000,0.0,1.0,1.0,20.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,sider_gastro,stereo_20x,stereo,20,canonical,exact_identity,stereo,64,5000,0.0,0.828125,0.828125,16.5625,11,0.0,0.0,0.0,0.828125,0.0
phase0_tf_confirm_top_len158_extra,sider_gastro,stereo_20x,stereo,20,ecfp70,ecfp_similarity,stereo,64,5000,0.171875,1.0,0.828125,1.0,11,1.0,0.0,0.0,1.0,1.0
phase0_tf_confirm_top_len158_extra,sider_gastro,stereo_20x,stereo,20,ecfp80,ecfp_similarity,stereo,64,5000,0.03125,1.0,0.96875,1.0,11,1.0,0.0,0.0,1.0,1.0
phase0_tf_confirm_top_len158_extra,sider_gastro,stereo_20x,stereo,20,ecfp90,ecfp_similarity,stereo,64,5000,0.015625,1.0,0.984375,1.0,11,1.0,0.0,0.0,1.0,1.0
phase0_tf_confirm_top_len158_extra,sider_gastro,stereo_20x,stereo,20,parent,semantic_lattice,stereo,64,5000,0.03125,0.828125,0.796875,16.5625,11,0.0,0.0,0.0,0.828125,0.0
phase0_tf_confirm_top_len158_extra,sider_gastro,stereo_20x,stereo,20,raw,exact_identity,stereo,64,5000,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,sider_gastro,stereo_20x,stereo,20,scaffold,scaffold,stereo,64,5000,0.296875,1.0,0.703125,20.0,11,1.0,0.015625,0.015625,0.984375,0.984375
phase0_tf_confirm_top_len158_extra,sider_gastro,stereo_20x,stereo,20,stereo,semantic_lattice,stereo,64,5000,0.015625,1.0,0.984375,20.0,11,1.0,0.0,0.0,1.0,1.0
phase0_tf_confirm_top_len158_extra,sider_gastro,stereo_20x,stereo,20,tautomer,semantic_lattice,stereo,64,5000,0.0,0.84375,0.84375,16.875,11,0.09090909090909091,0.0,0.0,0.84375,0.09090909090909091
phase0_tf_confirm_top_len158_extra,tox21_ahr,stereo_20x,stereo,20,canonical,exact_identity,stereo,64,5000,0.0,0.6875,0.6875,13.75,20,0.0,0.0,0.0,0.6875,0.0
phase0_tf_confirm_top_len158_extra,tox21_ahr,stereo_20x,stereo,20,ecfp70,ecfp_similarity,stereo,64,5000,0.015625,1.0,0.984375,1.0,20,1.0,0.0,0.0,1.0,1.0
phase0_tf_confirm_top_len158_extra,tox21_ahr,stereo_20x,stereo,20,ecfp80,ecfp_similarity,stereo,64,5000,0.0,1.0,1.0,1.0,20,1.0,0.0,0.0,1.0,1.0
phase0_tf_confirm_top_len158_extra,tox21_ahr,stereo_20x,stereo,20,ecfp90,ecfp_similarity,stereo,64,5000,0.0,1.0,1.0,1.0,20,1.0,0.0,0.0,1.0,1.0
phase0_tf_confirm_top_len158_extra,tox21_ahr,stereo_20x,stereo,20,parent,semantic_lattice,stereo,64,5000,0.015625,0.6875,0.671875,13.75,20,0.0,0.0,0.0,0.6875,0.0
phase0_tf_confirm_top_len158_extra,tox21_ahr,stereo_20x,stereo,20,raw,exact_identity,stereo,64,5000,0.0,0.6875,0.6875,13.75,20,0.0,0.0,0.0,0.6875,0.0
phase0_tf_confirm_top_len158_extra,tox21_ahr,stereo_20x,stereo,20,scaffold,scaffold,stereo,64,5000,0.421875,1.0,0.578125,20.0,20,1.0,0.0,0.0,1.0,1.0
phase0_tf_confirm_top_len158_extra,tox21_ahr,stereo_20x,stereo,20,stereo,semantic_lattice,stereo,64,5000,0.0,1.0,1.0,20.0,20,1.0,0.0,0.0,1.0,1.0
phase0_tf_confirm_top_len158_extra,tox21_ahr,stereo_20x,stereo,20,tautomer,semantic_lattice,stereo,64,5000,0.0,0.78125,0.78125,15.625,20,0.3,0.0,0.0,0.78125,0.3
phase0_tf_confirm_top_len158_extra,tox21_are,stereo_20x,stereo,20,canonical,exact_identity,stereo,64,5000,0.0,0.71875,0.71875,14.375,18,0.0,0.0,0.0,0.71875,0.0
phase0_tf_confirm_top_len158_extra,tox21_are,stereo_20x,stereo,20,ecfp70,ecfp_similarity,stereo,64,5000,0.03125,1.0,0.96875,1.0,18,1.0,0.0,0.0,1.0,1.0
phase0_tf_confirm_top_len158_extra,tox21_are,stereo_20x,stereo,20,ecfp80,ecfp_similarity,stereo,64,5000,0.0,1.0,1.0,1.0,18,1.0,0.0,0.0,1.0,1.0
phase0_tf_confirm_top_len158_extra,tox21_are,stereo_20x,stereo,20,ecfp90,ecfp_similarity,stereo,64,5000,0.0,1.0,1.0,1.0,18,1.0,0.0,0.0,1.0,1.0
phase0_tf_confirm_top_len158_extra,tox21_are,stereo_20x,stereo,20,parent,semantic_lattice,stereo,64,5000,0.03125,0.71875,0.6875,14.375,18,0.0,0.0,0.0,0.71875,0.0
phase0_tf_confirm_top_len158_extra,tox21_are,stereo_20x,stereo,20,raw,exact_identity,stereo,64,5000,0.0,0.71875,0.71875,14.375,18,0.0,0.0,0.0,0.71875,0.0
phase0_tf_confirm_top_len158_extra,tox21_are,stereo_20x,stereo,20,scaffold,scaffold,stereo,64,5000,0.328125,1.0,0.671875,20.0,18,1.0,0.0,0.0,1.0,1.0
phase0_tf_confirm_top_len158_extra,tox21_are,stereo_20x,stereo,20,stereo,semantic_lattice,stereo,64,5000,0.0,1.0,1.0,20.0,18,1.0,0.0,0.0,1.0,1.0
phase0_tf_confirm_top_len158_extra,tox21_are,stereo_20x,stereo,20,tautomer,semantic_lattice,stereo,64,5000,0.015625,0.765625,0.75,15.3125,18,0.16666666666666666,0.0,0.0,0.765625,0.16666666666666666
phase0_tf_confirm_top_len158_extra,tox21_mmp,stereo_20x,stereo,20,canonical,exact_identity,stereo,64,5000,0.0,0.703125,0.703125,14.0625,19,0.0,0.0,0.0,0.703125,0.0
phase0_tf_confirm_top_len158_extra,tox21_mmp,stereo_20x,stereo,20,ecfp70,ecfp_similarity,stereo,64,5000,0.0625,1.0,0.9375,1.0,19,1.0,0.0,0.0,1.0,1.0
phase0_tf_confirm_top_len158_extra,tox21_mmp,stereo_20x,stereo,20,ecfp80,ecfp_similarity,stereo,64,5000,0.046875,1.0,0.953125,1.0,19,1.0,0.0,0.0,1.0,1.0
phase0_tf_confirm_top_len158_extra,tox21_mmp,stereo_20x,stereo,20,ecfp90,ecfp_similarity,stereo,64,5000,0.015625,1.0,0.984375,1.0,19,1.0,0.0,0.0,1.0,1.0
phase0_tf_confirm_top_len158_extra,tox21_mmp,stereo_20x,stereo,20,parent,semantic_lattice,stereo,64,5000,0.015625,0.703125,0.6875,14.0625,19,0.0,0.0,0.0,0.703125,0.0
phase0_tf_confirm_top_len158_extra,tox21_mmp,stereo_20x,stereo,20,raw,exact_identity,stereo,64,5000,0.0,0.703125,0.703125,14.0625,19,0.0,0.0,0.0,0.703125,0.0
phase0_tf_confirm_top_len158_extra,tox21_mmp,stereo_20x,stereo,20,scaffold,scaffold,stereo,64,5000,0.453125,1.0,0.546875,20.0,19,1.0,0.0,0.0,1.0,1.0
phase0_tf_confirm_top_len158_extra,tox21_mmp,stereo_20x,stereo,20,stereo,semantic_lattice,stereo,64,5000,0.015625,1.0,0.984375,20.0,19,1.0,0.0,0.0,1.0,1.0
phase0_tf_confirm_top_len158_extra,tox21_mmp,stereo_20x,stereo,20,tautomer,semantic_lattice,stereo,64,5000,0.015625,0.734375,0.71875,14.6875,19,0.10526315789473684,0.0,0.0,0.734375,0.10526315789473684
phase0_tf_confirm_top_len158_extra,bace,tautomer_1x,tautomer,1,canonical,exact_identity,tautomer,64,5000,0.0,0.84375,0.84375,0.84375,10,0.0,0.0,0.0,0.84375,0.0
phase0_tf_confirm_top_len158_extra,bace,tautomer_1x,tautomer,1,ecfp70,ecfp_similarity,tautomer,64,5000,0.0625,0.859375,0.796875,0.9463984168603619,10,0.1,0.0,0.0,0.859375,0.1
phase0_tf_confirm_top_len158_extra,bace,tautomer_1x,tautomer,1,ecfp80,ecfp_similarity,tautomer,64,5000,0.03125,0.859375,0.828125,0.9463984168603619,10,0.1,0.0,0.0,0.859375,0.1
phase0_tf_confirm_top_len158_extra,bace,tautomer_1x,tautomer,1,ecfp90,ecfp_similarity,tautomer,64,5000,0.0,0.859375,0.859375,0.9463984168603619,10,0.1,0.0,0.0,0.859375,0.1
phase0_tf_confirm_top_len158_extra,bace,tautomer_1x,tautomer,1,parent,semantic_lattice,tautomer,64,5000,0.0,0.84375,0.84375,0.84375,10,0.0,0.0,0.0,0.84375,0.0
phase0_tf_confirm_top_len158_extra,bace,tautomer_1x,tautomer,1,raw,exact_identity,tautomer,64,5000,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,bace,tautomer_1x,tautomer,1,scaffold,scaffold,tautomer,64,5000,0.0,0.859375,0.859375,0.859375,10,0.1,0.0,0.0,0.859375,0.1
phase0_tf_confirm_top_len158_extra,bace,tautomer_1x,tautomer,1,stereo,semantic_lattice,tautomer,64,5000,0.0,0.859375,0.859375,0.859375,10,0.1,0.0,0.0,0.859375,0.1
phase0_tf_confirm_top_len158_extra,bace,tautomer_1x,tautomer,1,tautomer,semantic_lattice,tautomer,64,5000,0.0,1.0,1.0,1.0,10,1.0,0.0,0.0,1.0,1.0
phase0_tf_confirm_top_len158_extra,bbbp,tautomer_1x,tautomer,1,canonical,exact_identity,tautomer,64,5000,0.0,0.71875,0.71875,0.71875,18,0.0,0.0,0.0,0.71875,0.0
phase0_tf_confirm_top_len158_extra,bbbp,tautomer_1x,tautomer,1,ecfp70,ecfp_similarity,tautomer,64,5000,0.046875,0.9375,0.890625,0.9698698832699679,18,0.7777777777777778,0.0,0.0,0.9375,0.7777777777777778
phase0_tf_confirm_top_len158_extra,bbbp,tautomer_1x,tautomer,1,ecfp80,ecfp_similarity,tautomer,64,5000,0.015625,0.9375,0.921875,0.9698698832699679,18,0.7777777777777778,0.0,0.0,0.9375,0.7777777777777778
phase0_tf_confirm_top_len158_extra,bbbp,tautomer_1x,tautomer,1,ecfp90,ecfp_similarity,tautomer,64,5000,0.015625,0.9375,0.921875,0.9698698832699679,18,0.7777777777777778,0.0,0.0,0.9375,0.7777777777777778
phase0_tf_confirm_top_len158_extra,bbbp,tautomer_1x,tautomer,1,parent,semantic_lattice,tautomer,64,5000,0.015625,0.71875,0.703125,0.71875,18,0.0,0.0,0.0,0.71875,0.0
phase0_tf_confirm_top_len158_extra,bbbp,tautomer_1x,tautomer,1,raw,exact_identity,tautomer,64,5000,0.0,0.015625,0.015625,0.015625,18,0.0,0.0,0.0,0.015625,0.0
phase0_tf_confirm_top_len158_extra,bbbp,tautomer_1x,tautomer,1,scaffold,scaffold,tautomer,64,5000,0.171875,0.9375,0.765625,0.9375,18,0.7777777777777778,0.0,0.0,0.9375,0.7777777777777778
phase0_tf_confirm_top_len158_extra,bbbp,tautomer_1x,tautomer,1,stereo,semantic_lattice,tautomer,64,5000,0.015625,0.9375,0.921875,0.9375,18,0.7777777777777778,0.0,0.0,0.9375,0.7777777777777778
phase0_tf_confirm_top_len158_extra,bbbp,tautomer_1x,tautomer,1,tautomer,semantic_lattice,tautomer,64,5000,0.0,1.0,1.0,1.0,18,1.0,0.0,0.0,1.0,1.0
phase0_tf_confirm_top_len158_extra,clintox_fda,tautomer_1x,tautomer,1,canonical,exact_identity,tautomer,64,5000,0.0,0.703125,0.703125,0.703125,19,0.0,0.0,0.0,0.703125,0.0
phase0_tf_confirm_top_len158_extra,clintox_fda,tautomer_1x,tautomer,1,ecfp70,ecfp_similarity,tautomer,64,5000,0.046875,0.96875,0.921875,0.9859806910569106,19,0.8947368421052632,0.0,0.0,0.96875,0.8947368421052632
phase0_tf_confirm_top_len158_extra,clintox_fda,tautomer_1x,tautomer,1,ecfp80,ecfp_similarity,tautomer,64,5000,0.046875,0.953125,0.90625,0.9859806910569106,19,0.8421052631578947,0.0,0.0,0.953125,0.8421052631578947
phase0_tf_confirm_top_len158_extra,clintox_fda,tautomer_1x,tautomer,1,ecfp90,ecfp_similarity,tautomer,64,5000,0.0,0.953125,0.953125,0.9859806910569106,19,0.8421052631578947,0.0,0.0,0.953125,0.8421052631578947
phase0_tf_confirm_top_len158_extra,clintox_fda,tautomer_1x,tautomer,1,parent,semantic_lattice,tautomer,64,5000,0.015625,0.703125,0.6875,0.703125,19,0.0,0.0,0.0,0.703125,0.0
phase0_tf_confirm_top_len158_extra,clintox_fda,tautomer_1x,tautomer,1,raw,exact_identity,tautomer,64,5000,0.0,0.03125,0.03125,0.03125,19,0.0,0.0,0.0,0.03125,0.0
phase0_tf_confirm_top_len158_extra,clintox_fda,tautomer_1x,tautomer,1,scaffold,scaffold,tautomer,64,5000,0.3125,0.953125,0.640625,0.953125,19,0.8421052631578947,0.0,0.0,0.953125,0.8421052631578947
phase0_tf_confirm_top_len158_extra,clintox_fda,tautomer_1x,tautomer,1,stereo,semantic_lattice,tautomer,64,5000,0.0,0.953125,0.953125,0.953125,19,0.8421052631578947,0.0,0.0,0.953125,0.8421052631578947
phase0_tf_confirm_top_len158_extra,clintox_fda,tautomer_1x,tautomer,1,tautomer,semantic_lattice,tautomer,64,5000,0.0,1.0,1.0,1.0,19,1.0,0.0,0.0,1.0,1.0
phase0_tf_confirm_top_len158_extra,clintox_tox,tautomer_1x,tautomer,1,canonical,exact_identity,tautomer,64,5000,0.0,0.703125,0.703125,0.703125,19,0.0,0.0,0.0,0.703125,0.0
phase0_tf_confirm_top_len158_extra,clintox_tox,tautomer_1x,tautomer,1,ecfp70,ecfp_similarity,tautomer,64,5000,0.046875,0.96875,0.921875,0.9859806910569106,19,0.8947368421052632,0.0,0.0,0.96875,0.8947368421052632
phase0_tf_confirm_top_len158_extra,clintox_tox,tautomer_1x,tautomer,1,ecfp80,ecfp_similarity,tautomer,64,5000,0.046875,0.953125,0.90625,0.9859806910569106,19,0.8421052631578947,0.0,0.0,0.953125,0.8421052631578947
phase0_tf_confirm_top_len158_extra,clintox_tox,tautomer_1x,tautomer,1,ecfp90,ecfp_similarity,tautomer,64,5000,0.0,0.953125,0.953125,0.9859806910569106,19,0.8421052631578947,0.0,0.0,0.953125,0.8421052631578947
phase0_tf_confirm_top_len158_extra,clintox_tox,tautomer_1x,tautomer,1,parent,semantic_lattice,tautomer,64,5000,0.015625,0.703125,0.6875,0.703125,19,0.0,0.0,0.0,0.703125,0.0
phase0_tf_confirm_top_len158_extra,clintox_tox,tautomer_1x,tautomer,1,raw,exact_identity,tautomer,64,5000,0.0,0.03125,0.03125,0.03125,19,0.0,0.0,0.0,0.03125,0.0
phase0_tf_confirm_top_len158_extra,clintox_tox,tautomer_1x,tautomer,1,scaffold,scaffold,tautomer,64,5000,0.3125,0.953125,0.640625,0.953125,19,0.8421052631578947,0.0,0.0,0.953125,0.8421052631578947
phase0_tf_confirm_top_len158_extra,clintox_tox,tautomer_1x,tautomer,1,stereo,semantic_lattice,tautomer,64,5000,0.0,0.953125,0.953125,0.953125,19,0.8421052631578947,0.0,0.0,0.953125,0.8421052631578947
phase0_tf_confirm_top_len158_extra,clintox_tox,tautomer_1x,tautomer,1,tautomer,semantic_lattice,tautomer,64,5000,0.0,1.0,1.0,1.0,19,1.0,0.0,0.0,1.0,1.0
phase0_tf_confirm_top_len158_extra,hiv,tautomer_1x,tautomer,1,canonical,exact_identity,tautomer,64,5000,0.0,0.921875,0.921875,0.921875,5,0.0,0.0,0.0,0.921875,0.0
phase0_tf_confirm_top_len158_extra,hiv,tautomer_1x,tautomer,1,ecfp70,ecfp_similarity,tautomer,64,5000,0.015625,0.9375,0.921875,0.9601483791650556,5,0.2,0.0,0.0,0.9375,0.2
phase0_tf_confirm_top_len158_extra,hiv,tautomer_1x,tautomer,1,ecfp80,ecfp_similarity,tautomer,64,5000,0.015625,0.921875,0.90625,0.9601483791650556,5,0.0,0.0,0.0,0.921875,0.0
phase0_tf_confirm_top_len158_extra,hiv,tautomer_1x,tautomer,1,ecfp90,ecfp_similarity,tautomer,64,5000,0.0,0.921875,0.921875,0.9601483791650556,5,0.0,0.0,0.0,0.921875,0.0
phase0_tf_confirm_top_len158_extra,hiv,tautomer_1x,tautomer,1,parent,semantic_lattice,tautomer,64,5000,0.0,0.921875,0.921875,0.921875,5,0.0,0.0,0.0,0.921875,0.0
phase0_tf_confirm_top_len158_extra,hiv,tautomer_1x,tautomer,1,raw,exact_identity,tautomer,64,5000,0.0,0.890625,0.890625,0.890625,5,0.0,0.0,0.0,0.890625,0.0
phase0_tf_confirm_top_len158_extra,hiv,tautomer_1x,tautomer,1,scaffold,scaffold,tautomer,64,5000,0.3125,0.953125,0.65625,0.953125,5,0.4,0.0,0.0,0.953125,0.4
phase0_tf_confirm_top_len158_extra,hiv,tautomer_1x,tautomer,1,stereo,semantic_lattice,tautomer,64,5000,0.0,0.921875,0.921875,0.921875,5,0.0,0.0,0.0,0.921875,0.0
phase0_tf_confirm_top_len158_extra,hiv,tautomer_1x,tautomer,1,tautomer,semantic_lattice,tautomer,64,5000,0.0,1.0,1.0,1.0,5,1.0,0.0,0.0,1.0,1.0
phase0_tf_confirm_top_len158_extra,sider_gastro,tautomer_1x,tautomer,1,canonical,exact_identity,tautomer,64,5000,0.0,0.828125,0.828125,0.828125,11,0.0,0.0,0.0,0.828125,0.0
phase0_tf_confirm_top_len158_extra,sider_gastro,tautomer_1x,tautomer,1,ecfp70,ecfp_similarity,tautomer,64,5000,0.171875,0.9375,0.78125,0.9594520719135894,11,0.6363636363636364,0.0,0.0,0.9375,0.6363636363636364
phase0_tf_confirm_top_len158_extra,sider_gastro,tautomer_1x,tautomer,1,ecfp80,ecfp_similarity,tautomer,64,5000,0.03125,0.890625,0.859375,0.9594520719135894,11,0.36363636363636365,0.0,0.0,0.890625,0.36363636363636365
phase0_tf_confirm_top_len158_extra,sider_gastro,tautomer_1x,tautomer,1,ecfp90,ecfp_similarity,tautomer,64,5000,0.015625,0.890625,0.875,0.9594520719135894,11,0.36363636363636365,0.0,0.0,0.890625,0.36363636363636365
phase0_tf_confirm_top_len158_extra,sider_gastro,tautomer_1x,tautomer,1,parent,semantic_lattice,tautomer,64,5000,0.03125,0.828125,0.796875,0.828125,11,0.0,0.0,0.0,0.828125,0.0
phase0_tf_confirm_top_len158_extra,sider_gastro,tautomer_1x,tautomer,1,raw,exact_identity,tautomer,64,5000,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,sider_gastro,tautomer_1x,tautomer,1,scaffold,scaffold,tautomer,64,5000,0.296875,0.921875,0.625,0.921875,11,0.5454545454545454,0.0,0.0,0.921875,0.5454545454545454
phase0_tf_confirm_top_len158_extra,sider_gastro,tautomer_1x,tautomer,1,stereo,semantic_lattice,tautomer,64,5000,0.015625,0.890625,0.875,0.890625,11,0.36363636363636365,0.0,0.0,0.890625,0.36363636363636365
phase0_tf_confirm_top_len158_extra,sider_gastro,tautomer_1x,tautomer,1,tautomer,semantic_lattice,tautomer,64,5000,0.0,1.0,1.0,1.0,11,1.0,0.0,0.0,1.0,1.0
phase0_tf_confirm_top_len158_extra,tox21_ahr,tautomer_1x,tautomer,1,canonical,exact_identity,tautomer,64,5000,0.0,0.828125,0.828125,0.828125,11,0.0,0.0,0.0,0.828125,0.0
phase0_tf_confirm_top_len158_extra,tox21_ahr,tautomer_1x,tautomer,1,ecfp70,ecfp_similarity,tautomer,64,5000,0.015625,0.953125,0.9375,0.9842460684551342,11,0.7272727272727273,0.0,0.0,0.953125,0.7272727272727273
phase0_tf_confirm_top_len158_extra,tox21_ahr,tautomer_1x,tautomer,1,ecfp80,ecfp_similarity,tautomer,64,5000,0.0,0.953125,0.953125,0.9842460684551342,11,0.7272727272727273,0.0,0.0,0.953125,0.7272727272727273
phase0_tf_confirm_top_len158_extra,tox21_ahr,tautomer_1x,tautomer,1,ecfp90,ecfp_similarity,tautomer,64,5000,0.0,0.953125,0.953125,0.9842460684551342,11,0.7272727272727273,0.0,0.0,0.953125,0.7272727272727273
phase0_tf_confirm_top_len158_extra,tox21_ahr,tautomer_1x,tautomer,1,parent,semantic_lattice,tautomer,64,5000,0.015625,0.828125,0.8125,0.828125,11,0.0,0.0,0.0,0.828125,0.0
phase0_tf_confirm_top_len158_extra,tox21_ahr,tautomer_1x,tautomer,1,raw,exact_identity,tautomer,64,5000,0.0,0.796875,0.796875,0.796875,11,0.0,0.0,0.0,0.796875,0.0
phase0_tf_confirm_top_len158_extra,tox21_ahr,tautomer_1x,tautomer,1,scaffold,scaffold,tautomer,64,5000,0.421875,0.96875,0.546875,0.96875,11,0.8181818181818182,0.0,0.0,0.96875,0.8181818181818182
phase0_tf_confirm_top_len158_extra,tox21_ahr,tautomer_1x,tautomer,1,stereo,semantic_lattice,tautomer,64,5000,0.0,0.953125,0.953125,0.953125,11,0.7272727272727273,0.0,0.0,0.953125,0.7272727272727273
phase0_tf_confirm_top_len158_extra,tox21_ahr,tautomer_1x,tautomer,1,tautomer,semantic_lattice,tautomer,64,5000,0.0,1.0,1.0,1.0,11,1.0,0.0,0.0,1.0,1.0
phase0_tf_confirm_top_len158_extra,tox21_are,tautomer_1x,tautomer,1,canonical,exact_identity,tautomer,64,5000,0.0,0.875,0.875,0.875,8,0.0,0.0,0.0,0.875,0.0
phase0_tf_confirm_top_len158_extra,tox21_are,tautomer_1x,tautomer,1,ecfp70,ecfp_similarity,tautomer,64,5000,0.03125,0.953125,0.921875,0.9798915602584128,8,0.625,0.0,0.0,0.953125,0.625
phase0_tf_confirm_top_len158_extra,tox21_are,tautomer_1x,tautomer,1,ecfp80,ecfp_similarity,tautomer,64,5000,0.0,0.9375,0.9375,0.9798915602584128,8,0.5,0.0,0.0,0.9375,0.5
phase0_tf_confirm_top_len158_extra,tox21_are,tautomer_1x,tautomer,1,ecfp90,ecfp_similarity,tautomer,64,5000,0.0,0.9375,0.9375,0.9798915602584128,8,0.5,0.0,0.0,0.9375,0.5
phase0_tf_confirm_top_len158_extra,tox21_are,tautomer_1x,tautomer,1,parent,semantic_lattice,tautomer,64,5000,0.03125,0.875,0.84375,0.875,8,0.0,0.0,0.0,0.875,0.0
phase0_tf_confirm_top_len158_extra,tox21_are,tautomer_1x,tautomer,1,raw,exact_identity,tautomer,64,5000,0.0,0.828125,0.828125,0.828125,8,0.0,0.0,0.0,0.828125,0.0
phase0_tf_confirm_top_len158_extra,tox21_are,tautomer_1x,tautomer,1,scaffold,scaffold,tautomer,64,5000,0.328125,0.953125,0.625,0.953125,8,0.625,0.0,0.0,0.953125,0.625
phase0_tf_confirm_top_len158_extra,tox21_are,tautomer_1x,tautomer,1,stereo,semantic_lattice,tautomer,64,5000,0.0,0.9375,0.9375,0.9375,8,0.5,0.0,0.0,0.9375,0.5
phase0_tf_confirm_top_len158_extra,tox21_are,tautomer_1x,tautomer,1,tautomer,semantic_lattice,tautomer,64,5000,0.015625,1.0,0.984375,1.0,8,1.0,0.0,0.0,1.0,1.0
