artifact,task,injection_relation,dose,repeat_seed,method,method_group,source_type,literature_anchor,is_proposed,relation_typed,certificate_ready,minhash_size,n_queries,n_clean_scanned,changed_queries,clean_background_hit_rate,injection_recall,changed_only_recall,background_adjusted_changed_recall,decoy_false_positive_proxy,net_changed_recall_over_decoy,background_and_decoy_adjusted_changed_recall
phase0_tf_confirm_top_len158_extra,tox21_are,tautomer,1,101,raw_smiles_identity,classic,self_rerun,classic exact string matching,False,False,False,,64,1000,8,0.0,0.875,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,tox21_are,tautomer,1,101,smiles_shingle_minhash,direct_mechanism,adapted_rerun,MinHash text fingerprinting,False,False,False,128,64,1000,8,0.28125,0.984375,0.875,0.59375,0.0,0.875,0.59375
phase0_tf_confirm_top_len158_extra,tox21_are,tautomer,1,101,tdc_polaris_curation_bundle,recent_same_task,adapted_rerun,TDC/Polaris-style benchmark curation bundle,False,False,False,,64,1000,8,0.1875,0.984375,0.875,0.6875,0.0,0.875,0.6875
phase0_tf_confirm_top_len158_extra,tox21_mmp,tautomer,1,101,canonical_smiles_identity,classic,self_rerun,classic canonical decontamination,False,False,False,,64,1000,7,0.0,0.890625,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,tox21_mmp,tautomer,1,101,chemical_science_audit_bundle,recent_same_task,adapted_rerun,Chemical Science 2026 benchmark-audit style,False,False,False,,64,1000,7,0.28125,0.96875,0.7142857142857143,0.4330357142857143,0.0,0.7142857142857143,0.4330357142857143
phase0_tf_confirm_top_len158_extra,tox21_mmp,tautomer,1,101,chemtrace_relation_lattice,proposed,self_rerun,ChemTrace,True,True,True,,64,1000,7,0.0,1.0,1.0,1.0,0.0,1.0,1.0
phase0_tf_confirm_top_len158_extra,tox21_mmp,tautomer,1,101,datasail_similarity_cluster,recent_same_task,adapted_rerun,DataSAIL-style leakage-aware split control,False,False,False,,64,1000,7,0.296875,0.96875,0.7142857142857143,0.4174107142857143,0.0,0.7142857142857143,0.4174107142857143
phase0_tf_confirm_top_len158_extra,tox21_mmp,tautomer,1,101,inchikey_connectivity_identity,direct_mechanism,self_rerun,standard InChIKey connectivity,False,False,False,,64,1000,7,0.0,0.96875,0.7142857142857143,0.7142857142857143,0.0,0.7142857142857143,0.7142857142857143
phase0_tf_confirm_top_len158_extra,tox21_mmp,tautomer,1,101,inchikey_full_identity,direct_mechanism,self_rerun,standard InChIKey identity,False,False,False,,64,1000,7,0.0,0.90625,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285
phase0_tf_confirm_top_len158_extra,tox21_mmp,tautomer,1,101,lohi_high_similarity_split,recent_same_task,adapted_rerun,LoHi-style high-similarity split stress,False,False,False,,64,1000,7,0.03125,1.0,1.0,0.96875,0.015625,0.984375,0.953125
phase0_tf_confirm_top_len158_extra,tox21_mmp,tautomer,1,101,morgan_ecfp80,recent_same_task,self_rerun,cheminformatics nearest-neighbor baseline,False,False,False,,64,1000,7,0.0,0.953125,0.5714285714285714,0.5714285714285714,0.0,0.5714285714285714,0.5714285714285714
phase0_tf_confirm_top_len158_extra,tox21_mmp,tautomer,1,101,morgan_minhash,direct_mechanism,adapted_rerun,MinHash molecular fingerprinting,False,False,False,128,64,1000,7,0.0,0.953125,0.5714285714285714,0.5714285714285714,0.0,0.5714285714285714,0.5714285714285714
phase0_tf_confirm_top_len158_extra,tox21_mmp,tautomer,1,101,murcko_scaffold,recent_same_task,self_rerun,scaffold leakage baseline,False,False,False,,64,1000,7,0.28125,0.96875,0.7142857142857143,0.4330357142857143,0.0,0.7142857142857143,0.4330357142857143
phase0_tf_confirm_top_len158_extra,tox21_mmp,tautomer,1,101,raw_smiles_identity,classic,self_rerun,classic exact string matching,False,False,False,,64,1000,7,0.0,0.890625,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,tox21_mmp,tautomer,1,101,smiles_shingle_minhash,direct_mechanism,adapted_rerun,MinHash text fingerprinting,False,False,False,128,64,1000,7,0.359375,0.984375,0.8571428571428571,0.4977678571428571,0.015625,0.8415178571428571,0.4821428571428571
phase0_tf_confirm_top_len158_extra,tox21_mmp,tautomer,1,101,tdc_polaris_curation_bundle,recent_same_task,adapted_rerun,TDC/Polaris-style benchmark curation bundle,False,False,False,,64,1000,7,0.28125,0.96875,0.7142857142857143,0.4330357142857143,0.0,0.7142857142857143,0.4330357142857143
phase0_tf_confirm_top_len158_extra,bace,tautomer,1,103,canonical_smiles_identity,classic,self_rerun,classic canonical decontamination,False,False,False,,64,1000,10,0.0,0.84375,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,bace,tautomer,1,103,chemical_science_audit_bundle,recent_same_task,adapted_rerun,Chemical Science 2026 benchmark-audit style,False,False,False,,64,1000,10,0.0,1.0,1.0,1.0,0.0,1.0,1.0
phase0_tf_confirm_top_len158_extra,bace,tautomer,1,103,chemtrace_relation_lattice,proposed,self_rerun,ChemTrace,True,True,True,,64,1000,10,0.0,1.0,1.0,1.0,0.0,1.0,1.0
phase0_tf_confirm_top_len158_extra,bace,tautomer,1,103,datasail_similarity_cluster,recent_same_task,adapted_rerun,DataSAIL-style leakage-aware split control,False,False,False,,64,1000,10,0.0,0.859375,0.1,0.1,0.0,0.1,0.1
phase0_tf_confirm_top_len158_extra,bace,tautomer,1,103,inchikey_connectivity_identity,direct_mechanism,self_rerun,standard InChIKey connectivity,False,False,False,,64,1000,10,0.0,1.0,1.0,1.0,0.0,1.0,1.0
phase0_tf_confirm_top_len158_extra,bace,tautomer,1,103,inchikey_full_identity,direct_mechanism,self_rerun,standard InChIKey identity,False,False,False,,64,1000,10,0.0,0.984375,0.9,0.9,0.0,0.9,0.9
phase0_tf_confirm_top_len158_extra,bace,tautomer,1,103,lohi_high_similarity_split,recent_same_task,adapted_rerun,LoHi-style high-similarity split stress,False,False,False,,64,1000,10,0.0,0.96875,0.8,0.8,0.0,0.8,0.8
phase0_tf_confirm_top_len158_extra,bace,tautomer,1,103,morgan_ecfp80,recent_same_task,self_rerun,cheminformatics nearest-neighbor baseline,False,False,False,,64,1000,10,0.0,0.859375,0.1,0.1,0.0,0.1,0.1
phase0_tf_confirm_top_len158_extra,bace,tautomer,1,103,morgan_minhash,direct_mechanism,adapted_rerun,MinHash molecular fingerprinting,False,False,False,128,64,1000,10,0.0,0.859375,0.1,0.1,0.0,0.1,0.1
phase0_tf_confirm_top_len158_extra,bace,tautomer,1,103,murcko_scaffold,recent_same_task,self_rerun,scaffold leakage baseline,False,False,False,,64,1000,10,0.0,0.859375,0.1,0.1,0.0,0.1,0.1
phase0_tf_confirm_top_len158_extra,bace,tautomer,1,103,raw_smiles_identity,classic,self_rerun,classic exact string matching,False,False,False,,64,1000,10,0.0,0.84375,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,bace,tautomer,1,103,smiles_shingle_minhash,direct_mechanism,adapted_rerun,MinHash text fingerprinting,False,False,False,128,64,1000,10,0.046875,1.0,1.0,0.953125,0.0,1.0,0.953125
phase0_tf_confirm_top_len158_extra,bace,tautomer,1,103,tdc_polaris_curation_bundle,recent_same_task,adapted_rerun,TDC/Polaris-style benchmark curation bundle,False,False,False,,64,1000,10,0.0,1.0,1.0,1.0,0.0,1.0,1.0
phase0_tf_confirm_top_len158_extra,bbbp,tautomer,1,103,canonical_smiles_identity,classic,self_rerun,classic canonical decontamination,False,False,False,,64,1000,18,0.0,0.71875,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,bbbp,tautomer,1,103,chemical_science_audit_bundle,recent_same_task,adapted_rerun,Chemical Science 2026 benchmark-audit style,False,False,False,,64,1000,18,0.09375,0.953125,0.8333333333333334,0.7395833333333334,0.0,0.8333333333333334,0.7395833333333334
phase0_tf_confirm_top_len158_extra,bbbp,tautomer,1,103,chemtrace_relation_lattice,proposed,self_rerun,ChemTrace,True,True,True,,64,1000,18,0.0,1.0,1.0,1.0,0.0,1.0,1.0
phase0_tf_confirm_top_len158_extra,bbbp,tautomer,1,103,datasail_similarity_cluster,recent_same_task,adapted_rerun,DataSAIL-style leakage-aware split control,False,False,False,,64,1000,18,0.09375,0.9375,0.7777777777777778,0.6840277777777778,0.0,0.7777777777777778,0.6840277777777778
phase0_tf_confirm_top_len158_extra,bbbp,tautomer,1,103,inchikey_connectivity_identity,direct_mechanism,self_rerun,standard InChIKey connectivity,False,False,False,,64,1000,18,0.015625,0.953125,0.8333333333333334,0.8177083333333334,0.0,0.8333333333333334,0.8177083333333334
phase0_tf_confirm_top_len158_extra,bbbp,tautomer,1,103,inchikey_full_identity,direct_mechanism,self_rerun,standard InChIKey identity,False,False,False,,64,1000,18,0.0,0.734375,0.05555555555555555,0.05555555555555555,0.0,0.05555555555555555,0.05555555555555555
phase0_tf_confirm_top_len158_extra,bbbp,tautomer,1,103,lohi_high_similarity_split,recent_same_task,adapted_rerun,LoHi-style high-similarity split stress,False,False,False,,64,1000,18,0.015625,0.953125,0.8333333333333334,0.8177083333333334,0.0,0.8333333333333334,0.8177083333333334
phase0_tf_confirm_top_len158_extra,bbbp,tautomer,1,103,morgan_ecfp80,recent_same_task,self_rerun,cheminformatics nearest-neighbor baseline,False,False,False,,64,1000,18,0.015625,0.9375,0.7777777777777778,0.7621527777777778,0.0,0.7777777777777778,0.7621527777777778
phase0_tf_confirm_top_len158_extra,bbbp,tautomer,1,103,morgan_minhash,direct_mechanism,adapted_rerun,MinHash molecular fingerprinting,False,False,False,128,64,1000,18,0.015625,0.953125,0.8333333333333334,0.8177083333333334,0.0,0.8333333333333334,0.8177083333333334
phase0_tf_confirm_top_len158_extra,bbbp,tautomer,1,103,murcko_scaffold,recent_same_task,self_rerun,scaffold leakage baseline,False,False,False,,64,1000,18,0.09375,0.9375,0.7777777777777778,0.6840277777777778,0.0,0.7777777777777778,0.6840277777777778
phase0_tf_confirm_top_len158_extra,bbbp,tautomer,1,103,raw_smiles_identity,classic,self_rerun,classic exact string matching,False,False,False,,64,1000,18,0.0,0.71875,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,bbbp,tautomer,1,103,smiles_shingle_minhash,direct_mechanism,adapted_rerun,MinHash text fingerprinting,False,False,False,128,64,1000,18,0.28125,0.984375,0.9444444444444444,0.6631944444444444,0.0,0.9444444444444444,0.6631944444444444
phase0_tf_confirm_top_len158_extra,bbbp,tautomer,1,103,tdc_polaris_curation_bundle,recent_same_task,adapted_rerun,TDC/Polaris-style benchmark curation bundle,False,False,False,,64,1000,18,0.09375,0.953125,0.8333333333333334,0.7395833333333334,0.0,0.8333333333333334,0.7395833333333334
phase0_tf_confirm_top_len158_extra,clintox_fda,tautomer,1,103,canonical_smiles_identity,classic,self_rerun,classic canonical decontamination,False,False,False,,64,1000,19,0.0,0.703125,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,clintox_fda,tautomer,1,103,chemical_science_audit_bundle,recent_same_task,adapted_rerun,Chemical Science 2026 benchmark-audit style,False,False,False,,64,1000,19,0.15625,0.96875,0.8947368421052632,0.7384868421052632,0.0,0.8947368421052632,0.7384868421052632
phase0_tf_confirm_top_len158_extra,clintox_fda,tautomer,1,103,chemtrace_relation_lattice,proposed,self_rerun,ChemTrace,True,True,True,,64,1000,19,0.0,1.0,1.0,1.0,0.0,1.0,1.0
phase0_tf_confirm_top_len158_extra,clintox_fda,tautomer,1,103,datasail_similarity_cluster,recent_same_task,adapted_rerun,DataSAIL-style leakage-aware split control,False,False,False,,64,1000,19,0.140625,0.96875,0.8947368421052632,0.7541118421052632,0.0,0.8947368421052632,0.7541118421052632
phase0_tf_confirm_top_len158_extra,clintox_fda,tautomer,1,103,inchikey_connectivity_identity,direct_mechanism,self_rerun,standard InChIKey connectivity,False,False,False,,64,1000,19,0.046875,0.96875,0.8947368421052632,0.8478618421052632,0.0,0.8947368421052632,0.8478618421052632
phase0_tf_confirm_top_len158_extra,clintox_fda,tautomer,1,103,inchikey_full_identity,direct_mechanism,self_rerun,standard InChIKey identity,False,False,False,,64,1000,19,0.0,0.71875,0.05263157894736842,0.05263157894736842,0.0,0.05263157894736842,0.05263157894736842
phase0_tf_confirm_top_len158_extra,clintox_fda,tautomer,1,103,lohi_high_similarity_split,recent_same_task,adapted_rerun,LoHi-style high-similarity split stress,False,False,False,,64,1000,19,0.046875,1.0,1.0,0.953125,0.0,1.0,0.953125
phase0_tf_confirm_top_len158_extra,clintox_fda,tautomer,1,103,morgan_ecfp80,recent_same_task,self_rerun,cheminformatics nearest-neighbor baseline,False,False,False,,64,1000,19,0.03125,0.953125,0.8421052631578947,0.8108552631578947,0.0,0.8421052631578947,0.8108552631578947
phase0_tf_confirm_top_len158_extra,clintox_fda,tautomer,1,103,morgan_minhash,direct_mechanism,adapted_rerun,MinHash molecular fingerprinting,False,False,False,128,64,1000,19,0.03125,0.953125,0.8421052631578947,0.8108552631578947,0.0,0.8421052631578947,0.8108552631578947
phase0_tf_confirm_top_len158_extra,clintox_fda,tautomer,1,103,murcko_scaffold,recent_same_task,self_rerun,scaffold leakage baseline,False,False,False,,64,1000,19,0.140625,0.953125,0.8421052631578947,0.7014802631578947,0.0,0.8421052631578947,0.7014802631578947
phase0_tf_confirm_top_len158_extra,clintox_fda,tautomer,1,103,raw_smiles_identity,classic,self_rerun,classic exact string matching,False,False,False,,64,1000,19,0.0,0.703125,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,clintox_fda,tautomer,1,103,smiles_shingle_minhash,direct_mechanism,adapted_rerun,MinHash text fingerprinting,False,False,False,128,64,1000,19,0.234375,0.984375,0.9473684210526315,0.7129934210526315,0.0,0.9473684210526315,0.7129934210526315
phase0_tf_confirm_top_len158_extra,clintox_fda,tautomer,1,103,tdc_polaris_curation_bundle,recent_same_task,adapted_rerun,TDC/Polaris-style benchmark curation bundle,False,False,False,,64,1000,19,0.140625,0.96875,0.8947368421052632,0.7541118421052632,0.0,0.8947368421052632,0.7541118421052632
phase0_tf_confirm_top_len158_extra,clintox_tox,tautomer,1,103,canonical_smiles_identity,classic,self_rerun,classic canonical decontamination,False,False,False,,64,1000,19,0.0,0.703125,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,clintox_tox,tautomer,1,103,chemical_science_audit_bundle,recent_same_task,adapted_rerun,Chemical Science 2026 benchmark-audit style,False,False,False,,64,1000,19,0.15625,0.96875,0.8947368421052632,0.7384868421052632,0.0,0.8947368421052632,0.7384868421052632
phase0_tf_confirm_top_len158_extra,clintox_tox,tautomer,1,103,chemtrace_relation_lattice,proposed,self_rerun,ChemTrace,True,True,True,,64,1000,19,0.0,1.0,1.0,1.0,0.0,1.0,1.0
phase0_tf_confirm_top_len158_extra,clintox_tox,tautomer,1,103,datasail_similarity_cluster,recent_same_task,adapted_rerun,DataSAIL-style leakage-aware split control,False,False,False,,64,1000,19,0.140625,0.96875,0.8947368421052632,0.7541118421052632,0.0,0.8947368421052632,0.7541118421052632
phase0_tf_confirm_top_len158_extra,clintox_tox,tautomer,1,103,inchikey_connectivity_identity,direct_mechanism,self_rerun,standard InChIKey connectivity,False,False,False,,64,1000,19,0.046875,0.96875,0.8947368421052632,0.8478618421052632,0.0,0.8947368421052632,0.8478618421052632
phase0_tf_confirm_top_len158_extra,clintox_tox,tautomer,1,103,inchikey_full_identity,direct_mechanism,self_rerun,standard InChIKey identity,False,False,False,,64,1000,19,0.0,0.71875,0.05263157894736842,0.05263157894736842,0.0,0.05263157894736842,0.05263157894736842
phase0_tf_confirm_top_len158_extra,clintox_tox,tautomer,1,103,lohi_high_similarity_split,recent_same_task,adapted_rerun,LoHi-style high-similarity split stress,False,False,False,,64,1000,19,0.046875,1.0,1.0,0.953125,0.0,1.0,0.953125
phase0_tf_confirm_top_len158_extra,clintox_tox,tautomer,1,103,morgan_ecfp80,recent_same_task,self_rerun,cheminformatics nearest-neighbor baseline,False,False,False,,64,1000,19,0.03125,0.953125,0.8421052631578947,0.8108552631578947,0.0,0.8421052631578947,0.8108552631578947
phase0_tf_confirm_top_len158_extra,clintox_tox,tautomer,1,103,morgan_minhash,direct_mechanism,adapted_rerun,MinHash molecular fingerprinting,False,False,False,128,64,1000,19,0.03125,0.953125,0.8421052631578947,0.8108552631578947,0.0,0.8421052631578947,0.8108552631578947
phase0_tf_confirm_top_len158_extra,clintox_tox,tautomer,1,103,murcko_scaffold,recent_same_task,self_rerun,scaffold leakage baseline,False,False,False,,64,1000,19,0.140625,0.953125,0.8421052631578947,0.7014802631578947,0.0,0.8421052631578947,0.7014802631578947
phase0_tf_confirm_top_len158_extra,clintox_tox,tautomer,1,103,raw_smiles_identity,classic,self_rerun,classic exact string matching,False,False,False,,64,1000,19,0.0,0.703125,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,clintox_tox,tautomer,1,103,smiles_shingle_minhash,direct_mechanism,adapted_rerun,MinHash text fingerprinting,False,False,False,128,64,1000,19,0.234375,0.984375,0.9473684210526315,0.7129934210526315,0.0,0.9473684210526315,0.7129934210526315
phase0_tf_confirm_top_len158_extra,clintox_tox,tautomer,1,103,tdc_polaris_curation_bundle,recent_same_task,adapted_rerun,TDC/Polaris-style benchmark curation bundle,False,False,False,,64,1000,19,0.140625,0.96875,0.8947368421052632,0.7541118421052632,0.0,0.8947368421052632,0.7541118421052632
phase0_tf_confirm_top_len158_extra,hiv,tautomer,1,103,canonical_smiles_identity,classic,self_rerun,classic canonical decontamination,False,False,False,,64,1000,5,0.0,0.921875,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,hiv,tautomer,1,103,chemical_science_audit_bundle,recent_same_task,adapted_rerun,Chemical Science 2026 benchmark-audit style,False,False,False,,64,1000,5,0.296875,0.953125,0.4,0.10312500000000002,0.0,0.4,0.10312500000000002
phase0_tf_confirm_top_len158_extra,hiv,tautomer,1,103,chemtrace_relation_lattice,proposed,self_rerun,ChemTrace,True,True,True,,64,1000,5,0.0,1.0,1.0,1.0,0.0,1.0,1.0
phase0_tf_confirm_top_len158_extra,hiv,tautomer,1,103,datasail_similarity_cluster,recent_same_task,adapted_rerun,DataSAIL-style leakage-aware split control,False,False,False,,64,1000,5,0.296875,0.953125,0.4,0.10312500000000002,0.0,0.4,0.10312500000000002
phase0_tf_confirm_top_len158_extra,hiv,tautomer,1,103,inchikey_connectivity_identity,direct_mechanism,self_rerun,standard InChIKey connectivity,False,False,False,,64,1000,5,0.0,0.9375,0.2,0.2,0.0,0.2,0.2
phase0_tf_confirm_top_len158_extra,hiv,tautomer,1,103,inchikey_full_identity,direct_mechanism,self_rerun,standard InChIKey identity,False,False,False,,64,1000,5,0.0,0.9375,0.2,0.2,0.0,0.2,0.2
phase0_tf_confirm_top_len158_extra,hiv,tautomer,1,103,lohi_high_similarity_split,recent_same_task,adapted_rerun,LoHi-style high-similarity split stress,False,False,False,,64,1000,5,0.140625,0.9375,0.2,0.05937500000000001,0.0,0.2,0.05937500000000001
phase0_tf_confirm_top_len158_extra,hiv,tautomer,1,103,morgan_ecfp80,recent_same_task,self_rerun,cheminformatics nearest-neighbor baseline,False,False,False,,64,1000,5,0.0,0.921875,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,hiv,tautomer,1,103,morgan_minhash,direct_mechanism,adapted_rerun,MinHash molecular fingerprinting,False,False,False,128,64,1000,5,0.0,0.921875,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,hiv,tautomer,1,103,murcko_scaffold,recent_same_task,self_rerun,scaffold leakage baseline,False,False,False,,64,1000,5,0.296875,0.953125,0.4,0.10312500000000002,0.0,0.4,0.10312500000000002
phase0_tf_confirm_top_len158_extra,hiv,tautomer,1,103,raw_smiles_identity,classic,self_rerun,classic exact string matching,False,False,False,,64,1000,5,0.0,0.921875,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,hiv,tautomer,1,103,smiles_shingle_minhash,direct_mechanism,adapted_rerun,MinHash text fingerprinting,False,False,False,128,64,1000,5,0.15625,0.96875,0.6,0.44375,0.0,0.6,0.44375
phase0_tf_confirm_top_len158_extra,hiv,tautomer,1,103,tdc_polaris_curation_bundle,recent_same_task,adapted_rerun,TDC/Polaris-style benchmark curation bundle,False,False,False,,64,1000,5,0.296875,0.953125,0.4,0.10312500000000002,0.0,0.4,0.10312500000000002
phase0_tf_confirm_top_len158_extra,sider_gastro,tautomer,1,103,canonical_smiles_identity,classic,self_rerun,classic canonical decontamination,False,False,False,,64,1000,11,0.0,0.828125,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,sider_gastro,tautomer,1,103,chemical_science_audit_bundle,recent_same_task,adapted_rerun,Chemical Science 2026 benchmark-audit style,False,False,False,,64,1000,11,0.140625,0.953125,0.7272727272727273,0.5866477272727273,0.0,0.7272727272727273,0.5866477272727273
phase0_tf_confirm_top_len158_extra,sider_gastro,tautomer,1,103,chemtrace_relation_lattice,proposed,self_rerun,ChemTrace,True,True,True,,64,1000,11,0.0,1.0,1.0,1.0,0.0,1.0,1.0
phase0_tf_confirm_top_len158_extra,sider_gastro,tautomer,1,103,datasail_similarity_cluster,recent_same_task,adapted_rerun,DataSAIL-style leakage-aware split control,False,False,False,,64,1000,11,0.140625,0.96875,0.8181818181818182,0.6775568181818182,0.0,0.8181818181818182,0.6775568181818182
phase0_tf_confirm_top_len158_extra,sider_gastro,tautomer,1,103,inchikey_connectivity_identity,direct_mechanism,self_rerun,standard InChIKey connectivity,False,False,False,,64,1000,11,0.0,0.9375,0.6363636363636364,0.6363636363636364,0.0,0.6363636363636364,0.6363636363636364
phase0_tf_confirm_top_len158_extra,sider_gastro,tautomer,1,103,inchikey_full_identity,direct_mechanism,self_rerun,standard InChIKey identity,False,False,False,,64,1000,11,0.0,0.875,0.2727272727272727,0.2727272727272727,0.0,0.2727272727272727,0.2727272727272727
phase0_tf_confirm_top_len158_extra,sider_gastro,tautomer,1,103,lohi_high_similarity_split,recent_same_task,adapted_rerun,LoHi-style high-similarity split stress,False,False,False,,64,1000,11,0.046875,0.96875,0.8181818181818182,0.7713068181818182,0.0,0.8181818181818182,0.7713068181818182
phase0_tf_confirm_top_len158_extra,sider_gastro,tautomer,1,103,morgan_ecfp80,recent_same_task,self_rerun,cheminformatics nearest-neighbor baseline,False,False,False,,64,1000,11,0.0,0.890625,0.36363636363636365,0.36363636363636365,0.0,0.36363636363636365,0.36363636363636365
phase0_tf_confirm_top_len158_extra,sider_gastro,tautomer,1,103,morgan_minhash,direct_mechanism,adapted_rerun,MinHash molecular fingerprinting,False,False,False,128,64,1000,11,0.0,0.90625,0.45454545454545453,0.45454545454545453,0.0,0.45454545454545453,0.45454545454545453
phase0_tf_confirm_top_len158_extra,sider_gastro,tautomer,1,103,murcko_scaffold,recent_same_task,self_rerun,scaffold leakage baseline,False,False,False,,64,1000,11,0.140625,0.921875,0.5454545454545454,0.4048295454545454,0.0,0.5454545454545454,0.4048295454545454
phase0_tf_confirm_top_len158_extra,sider_gastro,tautomer,1,103,raw_smiles_identity,classic,self_rerun,classic exact string matching,False,False,False,,64,1000,11,0.0,0.828125,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,sider_gastro,tautomer,1,103,smiles_shingle_minhash,direct_mechanism,adapted_rerun,MinHash text fingerprinting,False,False,False,128,64,1000,11,0.25,0.96875,0.8181818181818182,0.5681818181818182,0.0,0.8181818181818182,0.5681818181818182
phase0_tf_confirm_top_len158_extra,sider_gastro,tautomer,1,103,tdc_polaris_curation_bundle,recent_same_task,adapted_rerun,TDC/Polaris-style benchmark curation bundle,False,False,False,,64,1000,11,0.140625,0.953125,0.7272727272727273,0.5866477272727273,0.0,0.7272727272727273,0.5866477272727273
phase0_tf_confirm_top_len158_extra,tox21_ahr,tautomer,1,103,canonical_smiles_identity,classic,self_rerun,classic canonical decontamination,False,False,False,,64,1000,11,0.0,0.828125,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,tox21_ahr,tautomer,1,103,chemical_science_audit_bundle,recent_same_task,adapted_rerun,Chemical Science 2026 benchmark-audit style,False,False,False,,64,1000,11,0.3125,1.0,1.0,0.6875,0.0,1.0,0.6875
phase0_tf_confirm_top_len158_extra,tox21_ahr,tautomer,1,103,chemtrace_relation_lattice,proposed,self_rerun,ChemTrace,True,True,True,,64,1000,11,0.0,1.0,1.0,1.0,0.0,1.0,1.0
phase0_tf_confirm_top_len158_extra,tox21_ahr,tautomer,1,103,datasail_similarity_cluster,recent_same_task,adapted_rerun,DataSAIL-style leakage-aware split control,False,False,False,,64,1000,11,0.3125,0.96875,0.8181818181818182,0.5056818181818182,0.0,0.8181818181818182,0.5056818181818182
phase0_tf_confirm_top_len158_extra,tox21_ahr,tautomer,1,103,inchikey_connectivity_identity,direct_mechanism,self_rerun,standard InChIKey connectivity,False,False,False,,64,1000,11,0.0,1.0,1.0,1.0,0.0,1.0,1.0
phase0_tf_confirm_top_len158_extra,tox21_ahr,tautomer,1,103,inchikey_full_identity,direct_mechanism,self_rerun,standard InChIKey identity,False,False,False,,64,1000,11,0.0,0.875,0.2727272727272727,0.2727272727272727,0.0,0.2727272727272727,0.2727272727272727
phase0_tf_confirm_top_len158_extra,tox21_ahr,tautomer,1,103,lohi_high_similarity_split,recent_same_task,adapted_rerun,LoHi-style high-similarity split stress,False,False,False,,64,1000,11,0.0,1.0,1.0,1.0,0.0,1.0,1.0
phase0_tf_confirm_top_len158_extra,tox21_ahr,tautomer,1,103,morgan_ecfp80,recent_same_task,self_rerun,cheminformatics nearest-neighbor baseline,False,False,False,,64,1000,11,0.0,0.953125,0.7272727272727273,0.7272727272727273,0.0,0.7272727272727273,0.7272727272727273
phase0_tf_confirm_top_len158_extra,tox21_ahr,tautomer,1,103,morgan_minhash,direct_mechanism,adapted_rerun,MinHash molecular fingerprinting,False,False,False,128,64,1000,11,0.0,0.953125,0.7272727272727273,0.7272727272727273,0.0,0.7272727272727273,0.7272727272727273
phase0_tf_confirm_top_len158_extra,tox21_ahr,tautomer,1,103,murcko_scaffold,recent_same_task,self_rerun,scaffold leakage baseline,False,False,False,,64,1000,11,0.3125,0.96875,0.8181818181818182,0.5056818181818182,0.0,0.8181818181818182,0.5056818181818182
phase0_tf_confirm_top_len158_extra,tox21_ahr,tautomer,1,103,raw_smiles_identity,classic,self_rerun,classic exact string matching,False,False,False,,64,1000,11,0.0,0.828125,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,tox21_ahr,tautomer,1,103,smiles_shingle_minhash,direct_mechanism,adapted_rerun,MinHash text fingerprinting,False,False,False,128,64,1000,11,0.375,0.96875,0.8181818181818182,0.44318181818181823,0.0,0.8181818181818182,0.44318181818181823
phase0_tf_confirm_top_len158_extra,tox21_ahr,tautomer,1,103,tdc_polaris_curation_bundle,recent_same_task,adapted_rerun,TDC/Polaris-style benchmark curation bundle,False,False,False,,64,1000,11,0.3125,1.0,1.0,0.6875,0.0,1.0,0.6875
phase0_tf_confirm_top_len158_extra,tox21_are,tautomer,1,103,canonical_smiles_identity,classic,self_rerun,classic canonical decontamination,False,False,False,,64,1000,8,0.0,0.875,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,tox21_are,tautomer,1,103,chemical_science_audit_bundle,recent_same_task,adapted_rerun,Chemical Science 2026 benchmark-audit style,False,False,False,,64,1000,8,0.234375,1.0,1.0,0.765625,0.0,1.0,0.765625
